stationid,lat,lon,name,state,elevation,distance,rating
420910013,40.11194,-75.30917000000001,"Belvoir Road, Black Horse, Plymouth Township, Montgomery County, Pennsylvania, 19462, United States",Pennsylvania,52.01,35,0.9125214408233276
421250005,40.14667,-79.90305000000001,"11th Street, Charleroi, Washington County, Pennsylvania, 15022, United States",Pennsylvania,234.8,282,0.9090909090909091
421255001,40.44444,-80.42,"Miller Airport Road, Hanover Township, Washington County, Pennsylvania, 15021, United States",Pennsylvania,347.63,337,0.8912521440823328
440030002,41.615,-71.71944,"Parker Lane, West Greenwich, Kent County, Rhode Island, 02827, United States",Rhode Island,65.2,22,0.8946826758147512
450370001,33.73944,-81.85333,"37, Pine House Road, Trenton, Edgefield County, South Carolina, 29847, United States",South Carolina,189.53,167,0.8761578044596913
460110003,44.34833,-96.80722,"3634, Western Avenue, Brookings County, South Dakota, 57006, United States",South Dakota,504.42,1425,0.9005145797598628
460330132,43.557500000000005,-103.48361,"Custer County, South Dakota, United States",South Dakota,1289.14,1523,0.9090909090909091
460710001,43.74667,-101.94083,"14, Ben Reifel Road, Jackson County, South Dakota, 57750, United States",South Dakota,740.52,1599,0.9080617495711836
460990008,43.54778,-96.70055,"South Dakota School for the Deaf, 1800, East 10th Street, Sioux Falls, Minnehaha County, South Dakota, 57103, United States",South Dakota,450.74,1481,0.886106346483705
470090101,35.63194,-83.94195,"Look Rock Trail, Look Rock, Blount County, Tennessee, 37878, United States",Tennessee,781.42,450,0.9135506003430531
480290059,29.27528,-98.31167,"14916, Laguna Road, Bexar County, Texas, 78223, United States",Texas,148.84,164,0.8953687821612349
481390016,32.48194,-97.02666,"2762, Old Fort Worth Road, Prairie Ridge, Midlothian, Ellis County, Texas, 76065, United States",Texas,203.69,362,0.9228130360205832
481410037,31.76806,-106.50083,"Rim Road, El Paso, El Paso County, Texas, 79968, United States",Texas,1174.28,580,0.9173241852487135
481410057,31.667500000000004,-106.2875,"Old Hueco Tanks Road, Moon Addition Number 3 Colonia, Socorro, El Paso County, Texas, 79927, United States",Texas,1115.27,586,0.9204116638078902
482011034,29.76806,-95.22056,"Harris Elementary School, 1262, Mae Drive, Houston, Harris County, Texas, 77015, United States",Texas,6.74,22,0.9207547169811321
482011035,29.73389,-95.2575,"205, Clinton Park Street, Clinton Park, Houston, Harris County, Texas, 77029, United States",Texas,9.91,25,0.9207547169811321
482011039,29.67,-95.12833,"Deer Park, Harris County, Texas, 77536, United States",Texas,9.64,11,0.9221269296740995
482150043,26.22611,-98.29083,"John H. Shary Elementary School, 2300, North Glasscock Road, Valley View Estates Colonia, Mission, Hidalgo County, Texas, 78574, United States",Texas,39.56,85,0.9111492281303601
483091037,31.653060000000004,-97.07056,"Mazanec Road, Waco, McLennan County, Texas, 76640, United States",Texas,143.69,292,0.9036020583190394
483611100,30.180000000000003,-93.87305,"Orange County, Texas, 77626, United States",Texas,6.35,20,0.9111492281303601
484530014,30.354170000000003,-97.76,"Murchison Middle School, 3700, North Hills Drive, Northwest Hills, Austin, Travis County, Texas, 78731, United States",Texas,251.32,209,0.916295025728988
490050007,41.842780000000005,-111.85167,"Birch Creek School, West 220 North, Smithfield, Cache County, Utah, 84335, United States",Utah,1375.59,983,0.8970840480274442
490110004,40.89778,-111.88528,"200 W @ 923 N, North 200 West, Bountiful, Davis County, Utah, 84014, United States",Utah,1314.92,946,0.9234991423670669
490353006,40.73333,-111.87167,"670, 1700 South, Liberty-Wells, Salt Lake City, Salt Lake County, Utah, 84105, United States",Utah,1307.15,942,0.9228130360205832
490353010,40.795280000000005,-111.93083,"Salt Lake Center for Science Education, 1400 W, Goodwin Avenue, Amos Addition, Rose Park, Salt Lake City, Salt Lake County, Utah, 84116, United States",Utah,1286.4,939,0.9149228130360205
490494001,40.34139,-111.71333,"North Main Street, Lindon, Utah County, Utah, 84042, United States",Utah,1429.39,925,0.9221269296740995
490530007,37.17889,-113.305,"155, North 870 West, Hurricane, Washington County, Utah, 84737, United States",Utah,990.97,572,0.9234991423670669
500030004,42.8875,-73.24944,"Airport Road, Bennington, Bennington County, Vermont, 05257, United States",Vermont,241.13,178,0.9176672384219554
500210002,43.60833,-72.98222000000001,"Rutland Post Office, 173, West Street, Rutland City, Rutland County, Vermont, 05701, United States",Vermont,170.69,190,0.9217838765008577
510590030,38.77167,-77.10889,"Chessie’s Trail, Groveton, Fairfax County, Virginia, 22310-6299, United States",Virginia,50.41,15,0.9145797598627787
510690010,39.28278,-78.08139000000001,"Rest, Frederick County, Virginia, 22624, United States",Virginia,190.12,100,0.9193825042881647
510870014,37.55639,-77.4,"Central Gardens School, Hollybrook Ridge Lane, Oak Hill, Henrico County, Virginia, 23223, United States",Virginia,48.44,48,0.9234991423670669
530330017,47.49,-121.7725,"Tinkham Avenue Northeast, North Bend, King County, Washington, 98045, United States",Washington,140.91,33,0.9248713550600343
550350014,44.761390000000006,-91.41278,"WisDOT Northwest Region Shop, US 53, Eau Claire, Town of Washington, Eau Claire County, Wisconsin, 54703, United States",Wisconsin,280.83,1080,0.913893653516295
550590019,42.50444,-87.81084000000001,"Al Krampert Trail, Carol Beach, Pleasant Prairie, Kenosha County, Wisconsin, 60096, United States",Wisconsin,178.82,990,0.9084048027444254
550630012,43.77806,-91.225,"20th Street South, Herrington, La Crosse, La Crosse County, Wisconsin, 54601, United States",Wisconsin,203.99,1151,0.916295025728988
550790010,43.01778,-87.93305000000001,"Iglesia La Luz del Mundo, 1316, South Cesar E Chavez Drive, Mitchell Park, Milwaukee, Milwaukee County, Wisconsin, 53204, United States",Wisconsin,193.49,1022,0.9197255574614065
550790026,43.06083,-87.91250000000001,"Sam Gaviscer House, 2318, North 2nd Street, Harambee, Milwaukee, Milwaukee County, Wisconsin, 53212, United States",Wisconsin,207.35,1022,0.9231560891938251
550870009,44.30667,-88.39555000000001,"4563, North Meade Street, Appleton, Outagamie County, Wisconsin, 54913, United States",Wisconsin,240.43,968,0.9135506003430531
550890009,43.49806,-87.81,"Park Office, CTH D, Lake Church, Town of Belgium, Ozaukee County, Wisconsin, 53004, United States",Wisconsin,210.11,1019,0.9224699828473414
560130099,42.5275,-108.72028,"Atlantic City Road, Fremont County, Wyoming, United States",Wyoming,2523.15,1196,0.9231560891938251
560210100,41.18194,-104.77834,"Cheyenne, Laramie County, Wyoming, 82009, United States",Wyoming,1860.38,1334,0.8452830188679246
